"ndc","doseFormRxcui","doseFormName","activeIngredientRxcui","activeIngredientName","numeratorUnit","numeratorValue","denominatorUnit","denominatorValue"
"88120305","317541","Oral Tablet","29398","dolasetron mesylate","MG","100.0","EACH","1.0"
"51079099220","317541","Oral Tablet","203143","fluvoxamine maleate","MG","50.0","EACH","1.0"
"54038325","316965","Oral Capsule","3002","cyclophosphamide","MG","50.0","EACH","1.0"
"74630413","10312","Delayed Release Oral Tablet","4053","erythromycin","MG","250.0","EACH","1.0"
"8451001","316949","Injectable Solution","1294580","gemtuzumab ozogamicin","MG","1.0","ML","1.0"
"182055789","317541","Oral Tablet","5487","hydrochlorothiazide","MG","50.0","EACH","1.0"
"24338012213","10312","Delayed Release Oral Tablet","4053","erythromycin","MG","250.0","EACH","1.0"
"59746011209","317541","Oral Tablet","5764","indapamide","MG","2.5","EACH","1.0"
"172567310","317541","Oral Tablet","155137","sertraline hydrochloride","MG","50.0","EACH","1.0"
"68180031906","316945","Extended Release Oral Tablet","203204","bupropion hydrochloride","MG","150.0","EACH","1.0"
"43547026810","317541","Oral Tablet","236553","ropinirole hydrochloride","MG","0.25","EACH","1.0"
"63304099501","317541","Oral Tablet","47088","bethanechol chloride","MG","25.0","EACH","1.0"
"93408563","346161","Inhalation Solution","10627","tobramycin","MG","60.0","ML","1.0"
"24414260","317541","Oral Tablet","736680","dronedarone hydrochloride","MG","400.0","EACH","1.0"
"378505201","316942","Disintegrating Oral Tablet","2019","carbidopa","MG","25.0","EACH","1.0"
"121127600","316968","Oral Solution","102490","dextromethorphan hydrobromide","MG","2.0","ML","1.0"
"169183411","316950","Injectable Suspension","253181","insulin isophane, human","UNT","100.0","ML","1.0"
"456430008","1540455","Powder for Oral Solution","142135","fosfomycin tromethamine","MG","3000.0","EACH","1.0"
"409121201","316949","Injectable Solution","203192","naloxone hydrochloride","MG","0.4","ML","1.0"
"16729027730","1649574","Injection","287734","methotrexate sodium","MG","25.0","ML","1.0"
"68084063521","317541","Oral Tablet","8703","fenofibrate","MG","48.0","EACH","1.0"
"8077102","317541","Oral Tablet","28004","isosorbide mononitrate","MG","20.0","EACH","1.0"
"66993000860","317541","Oral Tablet","21107","cilostazol","MG","50.0","EACH","1.0"
"904585361","317541","Oral Tablet","5640","ibuprofen","MG","400.0","EACH","1.0"
"517420125","1649574","Injection","154987","hydroxyzine hydrochloride","MG","25.0","ML","1.0"
"8117901","1649574","Injection","657797","temsirolimus","MG","25.0","ML","1.0"
"456060010","1649574","Injection","1040004","ceftaroline fosamil","MG","600.0","EACH","1.0"
"781331495","1649574","Injection","15202","argatroban","MG","1.0","ML","1.0"
"574705050","316978","Rectal Suppository","1596","bisacodyl","MG","10.0","EACH","1.0"
"904645061","316945","Extended Release Oral Tablet","28004","isosorbide mononitrate","MG","60.0","EACH","1.0"
"50458022115","316982","Topical Cream","6135","ketoconazole","MG","20.0","ML","1.0"
"89030510","317541","Oral Tablet","42686","flecainide acetate","MG","50.0","EACH","1.0"
"93681573","2107948","Inhalation Suspension","19831","budesonide","MG","0.125","ML","1.0"
"904608561","317541","Oral Tablet","221078","citalopram hydrobromide","MG","20.0","EACH","1.0"
"50580041202","317541","Oral Tablet","161","acetaminophen","MG","500.0","EACH","1.0"
"904399161","317541","Oral Tablet","82112","trazodone hydrochloride","MG","100.0","EACH","1.0"
"13533080020","1649574","Injection","1426680","immunoglobulin G, human","MG","100.0","ML","1.0"
"409339004","1649574","Injection","221167","tazobactam sodium","MG","500.0","EACH","1.0"
"63629377401","316945","Extended Release Oral Tablet","82063","oxycodone hydrochloride","MG","40.0","EACH","1.0"
"409174929","316949","Injectable Solution","267396","bupivacaine hydrochloride","MG","5.0","ML","1.0"
"91415060","316968","Oral Solution","4018","ergocalciferol","MG","0.2","ML","1.0"
"25021045301","1649574","Injection","221130","octreotide acetate","MG","0.5","ML","1.0"
"143125401","317541","Oral Tablet","5492","hydrocortisone","MG","20.0","EACH","1.0"
"23611501","316995","Delayed Release Oral Capsule","6406","lipase","UNT","5000.0","EACH","1.0"
"2411733","317541","Oral Tablet","61381","olanzapine","MG","10.0","EACH","1.0"
"338008504","1649574","Injection","4850","glucose","MG","50.0","ML","1.0"
"68462010430","317541","Oral Tablet","4450","fluconazole","MG","200.0","EACH","1.0"
"49884029812","317541","Oral Tablet","831418","clavulanate potassium","MG","125.0","EACH","1.0"
"781604146","316969","Oral Suspension","723","amoxicillin","MG","50.0","ML","1.0"
"904145361","317541","Oral Tablet","6922","metronidazole","MG","250.0","EACH","1.0"
"143968025","316949","Injectable Solution","4955","glycopyrrolate","MG","0.2","ML","1.0"
"74929613","317541","Oral Tablet","40144","levothyroxine sodium","MG","0.112","EACH","1.0"
"143927701","1649574","Injection","142433","doxorubicin hydrochloride","MG","50.0","EACH","1.0"
"68462034737","316968","Oral Solution","82063","oxycodone hydrochloride","MG","20.0","ML","1.0"
"3196501","316965","Oral Capsule","59763","stavudine","MG","20.0","EACH","1.0"
"68084051101","317541","Oral Tablet","36567","simvastatin","MG","10.0","EACH","1.0"
"49281040010","1649574","Injection","1300180","Bordetella pertussis filamentous hemagglutinin vaccine, inactivated","MG","0.01","ML","1.0"
"378504191","316965","Oral Capsule","59763","stavudine","MG","20.0","EACH","1.0"
"36000028425","1649574","Injection","4603","furosemide","MG","10.0","ML","1.0"
"93711306","317541","Oral Tablet","236082","nefazodone hydrochloride","MG","150.0","EACH","1.0"
"51672200306","316982","Topical Cream","2623","clotrimazole","MG","10.0","ML","1.0"
"121457735","316968","Oral Solution","6218","lactulose","MG","667.0","ML","1.0"
"58063060050","1649574","Injection","15657","decitabine","MG","50.0","EACH","1.0"
"37205098869","316992","Oral Lozenge","31765","nicotine polacrilex","MG","4.0","EACH","1.0"
"65024620","316964","Ophthalmic Suspension","142144","betaxolol hydrochloride","MG","2.5","ML","1.0"
"17478050101","1649574","Injection","84158","methylergonovine maleate","MG","0.2","ML","1.0"
"68094075062","316968","Oral Solution","3322","diazepam","MG","1.0","ML","1.0"
"49502090230","316987","Transdermal System","9639","selegiline","MG","0.5","HR","1.0"
"68084020301","317541","Oral Tablet","8691","primidone","MG","250.0","EACH","1.0"
"300154430","316942","Disintegrating Oral Tablet","17128","lansoprazole","MG","30.0","EACH","1.0"
"63323016101","1649574","Injection","28200","ketorolac tromethamine","MG","15.0","ML","1.0"
"59338077501","1649574","Injection","473387","ferumoxytol","MG","30.0","ML","1.0"
"3218713","1649574","Injection","614391","abatacept","MG","250.0","EACH","1.0"
"998030315","7670","Ophthalmic Solution","153971","atropine sulfate","MG","10.0","ML","1.0"
"23155021631","1649574","Injection","83171","cidofovir","MG","75.0","ML","1.0"
"378037301","317541","Oral Tablet","153972","hydroxychloroquine sulfate","MG","200.0","EACH","1.0"
"60687028421","317541","Oral Tablet","341248","ezetimibe","MG","10.0","EACH","1.0"
"63323019202","1649574","Injection","25102","fludarabine phosphate","MG","25.0","ML","1.0"
"60492005101","1649574","Injection","26744","hepatitis B immune globulin","UNT","312.0","ML","1.0"
"62584098801","317541","Oral Tablet","519","allopurinol","MG","100.0","EACH","1.0"
"11098001001","1649574","Injection","3648","droperidol","MG","2.5","ML","1.0"
"68084080801","317541","Oral Tablet","82110","tramadol hydrochloride","MG","50.0","EACH","1.0"
"904282161","317541","Oral Tablet","54251","oxybutynin chloride","MG","5.0","EACH","1.0"
"904636345","316945","Extended Release Oral Tablet","266856","divalproex sodium","MG","250.0","EACH","1.0"
"51079011820","316965","Oral Capsule","152021","dicyclomine hydrochloride","MG","10.0","EACH","1.0"
"185001001","317541","Oral Tablet","202693","labetalol hydrochloride","MG","100.0","EACH","1.0"
"173052000","744995","Dry Powder Inhaler","72616","salmeterol xinafoate","MCG","50.0","ACTUAT","1.0"
"409152202","1649574","Injection","4850","glucose","MG","50.0","ML","1.0"
"51079005120","10312","Delayed Release Oral Tablet","253191","pantoprazole sodium","MG","40.0","EACH","1.0"
"904644561","317541","Oral Tablet","82063","oxycodone hydrochloride","MG","15.0","EACH","1.0"
"55390004501","316949","Injectable Solution","44","mesna","MG","100.0","ML","1.0"
"59762503001","316969","Oral Suspension","4450","fluconazole","MG","40.0","ML","1.0"
"182000101","317541","Oral Tablet","7393","niacin","MG","100.0","EACH","1.0"
"49884060036","316982","Topical Cream","9793","silver sulfadiazine","MG","10.0","ML","1.0"
"16729022405","1649574","Injection","15657","decitabine","MG","50.0","EACH","1.0"
"904636445","316945","Extended Release Oral Tablet","266856","divalproex sodium","MG","500.0","EACH","1.0"
"54023524","317541","Oral Tablet","30236","morphine sulfate","MG","15.0","EACH","1.0"
"591387044","317541","Oral Tablet","236685","memantine hydrochloride","MG","5.0","EACH","1.0"
"64679098601","1649574","Injection","203117","cefotaxime sodium","MG","1000.0","EACH","1.0"
"15309145","316965","Oral Capsule","4179","etoposide","MG","50.0","EACH","1.0"
"16729027611","316949","Injectable Solution","4492","fluorouracil","MG","50.0","ML","1.0"
"37000002104","91058","Chewable Tablet","19478","bismuth subsalicylate","MG","262.0","EACH","1.0"
"16729025269","1649574","Injection","1294569","esomeprazole sodium","MG","40.0","EACH","1.0"
"781187431","317541","Oral Tablet","831418","clavulanate potassium","MG","125.0","EACH","1.0"
"10019025112","1649574","Injection","153971","atropine sulfate","MG","1.0","ML","1.0"
"9514001","1649574","Injection","190376","linezolid","MG","2.0","ML","1.0"
"66993059402","316943","Extended Release Oral Capsule","221088","dextroamphetamine saccharate","MG","1.25","EACH","1.0"
"64100001","316985","Topical Ointment","11002","urea","MG","0.1","MG","1.0"
"51079054720","317541","Oral Tablet","236474","fexofenadine hydrochloride","MG","60.0","EACH","1.0"
"904655761","316945","Extended Release Oral Tablet","30236","morphine sulfate","MG","15.0","EACH","1.0"
"52609300100","1649574","Injection","6718","melphalan","MG","50.0","EACH","1.0"
"66733094823","1649574","Injection","318341","cetuximab","MG","2.0","ML","1.0"
"60977001701","1649574","Injection","30236","morphine sulfate","MG","1.0","ML","1.0"
"93735301","316965","Oral Capsule","1894","calcitriol","MG","5.0E-4","EACH","1.0"
"187093801","317541","Oral Tablet","72937","tolcapone","MG","100.0","EACH","1.0"
"25021030102","1649574","Injection","296","adenosine","MG","3.0","ML","1.0"
"42806026301","316965","Oral Capsule","33910","isradipine","MG","2.5","EACH","1.0"
"24385038551","317541","Oral Tablet","4278","famotidine","MG","20.0","EACH","1.0"
"603516821","317541","Oral Tablet","8134","phenobarbital","MG","100.0","EACH","1.0"
"2322830","316965","Oral Capsule","353103","atomoxetine hydrochloride","MG","25.0","EACH","1.0"
"59148001665","1649574","Injection","89013","aripiprazole","MG","7.5","ML","1.0"
"182845389","317541","Oral Tablet","161","acetaminophen","MG","500.0","EACH","1.0"
"409904517","316949","Injectable Solution","267396","bupivacaine hydrochloride","MG","5.0","ML","1.0"
"904580961","317541","Oral Tablet","29046","lisinopril","MG","20.0","EACH","1.0"
"63323008950","1649574","Injection","36676","sodium bicarbonate","MG","84.0","ML","1.0"
"51672138603","316982","Topical Cream","4462","fluocinonide","MG","0.5","ML","1.0"
"75801601","721656","Prefilled Syringe","221095","enoxaparin sodium","MG","100.0","ML","1.0"
"703239403","316949","Injectable Solution","32521","rocuronium bromide","MG","10.0","ML","1.0"
"66993048983","1649574","Injection","3100","dactinomycin","MG","0.5","EACH","1.0"
"68084064701","317541","Oral Tablet","596","alprazolam","MG","0.25","EACH","1.0"
"904632261","316945","Extended Release Oral Tablet","221124","metoprolol succinate","MG","25.0","EACH","1.0"
"50458056301","721656","Prefilled Syringe","858045","paliperidone palmitate","MG","156.0","ML","1.0"
"51079060520","316965","Oral Capsule","2231","cephalexin","MG","500.0","EACH","1.0"
"703565301","316949","Injectable Solution","4179","etoposide","MG","20.0","ML","1.0"
"703507937","1649574","Injection","5531","hetastarch","MG","60.0","ML","1.0"
"49708064490","316968","Oral Solution","10438","theophylline","MG","5.33","ML","1.0"
"904635161","317541","Oral Tablet","82122","levofloxacin","MG","250.0","EACH","1.0"
"3363112","316965","Oral Capsule","358299","atazanavir sulfate","MG","200.0","EACH","1.0"
"55150011720","1649574","Injection","82100","sulbactam sodium","MG","1000.0","EACH","1.0"
"23155011801","316965","Oral Capsule","1894","calcitriol","MG","2.5E-4","EACH","1.0"
"45802009851","317678","Enema","52582","mesalamine","MG","66.7","ML","1.0"
"66993087761","316982","Topical Cream","29365","calcipotriene","MG","0.05","ML","1.0"
"409741803","1649574","Injection","3272","dextran 40","MG","100.0","ML","1.0"
"781317895","1649574","Injection","2191","ceftazidime","MG","2000.0","EACH","1.0"
"68084024801","317541","Oral Tablet","28889","loratadine","MG","10.0","EACH","1.0"
"55150017410","1649574","Injection","18631","azithromycin","MG","500.0","EACH","1.0"
"4004401","317541","Oral Tablet","153973","levorphanol tartrate","MG","2.0","EACH","1.0"
"536589688","316987","Transdermal System","7407","nicotine","MG","0.875","HR","1.0"
"338004911","1649574","Injection","9863","sodium chloride","MG","9.0","ML","1.0"
"55513014410","1649574","Injection","105694","epoetin alfa","UNT","10000.0","ML","1.0"
"47781030403","316987","Transdermal System","183379","rivastigmine","MG","0.192","HR","1.0"
"70710116506","316969","Oral Suspension","259275","oseltamivir phosphate","MG","6.0","ML","1.0"
"78041720","317541","Oral Tablet","141704","everolimus","MG","0.25","EACH","1.0"
"54092018981","316943","Extended Release Oral Capsule","52582","mesalamine","MG","250.0","EACH","1.0"
"591321472","316987","Transdermal System","4337","fentanyl","MG","0.1","HR","1.0"
"69547035302","126542","Nasal Spray","203192","naloxone hydrochloride","MG","40.0","ML","1.0"
"71287011901","1649574","Injection","1987398","axicabtagene ciloleucel","CELLS","2940000.0","ML","1.0"
"16714052201","317541","Oral Tablet","25025","finasteride","MG","5.0","EACH","1.0"
"3089331","317541","Oral Tablet","1364430","apixaban","MG","2.5","EACH","1.0"
"51079007020","317541","Oral Tablet","3521","dipyridamole","MG","75.0","EACH","1.0"
"386000103","346165","Topical Spray","4141","ethyl chloride","ML","1.0","ML","1.0"
"50458030001","317541","Oral Tablet","35636","risperidone","MG","1.0","EACH","1.0"
"51079032301","317541","Oral Tablet","84857","anastrozole","MG","1.0","EACH","1.0"
"59310020412","721654","Metered Dose Inhaler","1348","beclomethasone dipropionate","MCG","80.0","ACTUAT","1.0"
"65063827","316964","Ophthalmic Suspension","34372","prednisolone acetate","MG","10.0","ML","1.0"
"13530117","316965","Oral Capsule","55672","rifabutin","MG","150.0","EACH","1.0"
"51672200102","316982","Topical Cream","42790","miconazole nitrate","MG","20.0","ML","1.0"
"338102541","1649574","Injection","203133","penicillin G potassium","UNT","60000.0","ML","1.0"
"310065758","316965","Oral Capsule","1597582","olaparib","MG","50.0","EACH","1.0"
"74444005","316949","Injectable Solution","1219","atracurium besylate","MG","10.0","ML","1.0"
"603155404","1540455","Powder for Oral Solution","8591","potassium chloride","MEQ","20.0","EACH","1.0"
"338070948","1649574","Injection","8591","potassium chloride","MEQ","0.1","ML","1.0"
"173075400","316945","Extended Release Oral Tablet","28439","lamotrigine","MG","25.0","EACH","1.0"
"54008620","317541","Oral Tablet","221183","zolpidem tartrate","MG","5.0","EACH","1.0"
"4026449","317541","Oral Tablet","38413","torsemide","MG","20.0","EACH","1.0"
"51079098020","317541","Oral Tablet","9997","spironolactone","MG","100.0","EACH","1.0"
"50458029001","316965","Oral Capsule","28031","itraconazole","MG","100.0","EACH","1.0"
"93065701","316965","Oral Capsule","1894","calcitriol","MG","2.5E-4","EACH","1.0"
"49502050002","1649570","Auto-Injector","3992","epinephrine","MG","1.0","ML","1.0"
"51079051920","317541","Oral Tablet","104728","chlorpromazine hydrochloride","MG","25.0","EACH","1.0"
